city,state,zip,price,sqft,bedrooms,bathrooms
Malibu,CA,90265,19750000,10135.0,5.0,8.0
Malibu,CA,90265,13500000,7744.0,5.0,9.0
Malibu,CA,90265,50000000,5254.0,4.0,6.0
Malibu,CA,90265,52000000,5859.0,7.0,8.0
MALIBU,CA,90265,3695000,4320.0,4.0,5.0
Malibu,CA,90265,9900000,NA,NA,NA
Malibu,CA,90265,2676000,4412.0,4.0,5.0
MALIBU,CA,90265,450000,NA,NA,NA
Malibu,CA,90265,18000000,NA,NA,NA
Malibu,CA,90265,4495000,NA,NA,NA
MALIBU,CA,90265,999000,8119.0,NA,NA
Malibu,CA,90265,149000,NA,NA,NA
Malibu,CA,90265,795000,995.0,2.0,2.0
Malibu,CA,90265,7920000,6118.0,1.0,9.0
Malibu,CA,90265,300000,NA,NA,NA
Malibu,CA,90265,3498000,5231.0,5.0,6.0
Malibu,CA,90265,2495000,2839.0,4.0,4.0
Malibu,CA,90265,12000000,10500.0,12.0,12.0
Malibu,CA,90265,1095000,1810.0,3.0,4.0
Malibu,CA,90265,22500000,2273.0,2.0,3.0
MALIBU,CA,90265,12500000,7500.0,5.0,5.0
Malibu,CA,90265,6999000,2800.0,3.0,3.0
Malibu,CA,90265,2695000,5508.0,5.0,5.0
Malibu,CA,90265,1699999,2904.0,5.0,5.0
Malibu,CA,90265,5399000,3775.0,4.0,4.0
Malibu,CA,90265,695000,NA,NA,NA
Malibu,CA,90265,18000000,NA,NA,NA
MALIBU,CA,90265,675000,NA,NA,NA
Malibu,CA,90265,1135000,1344.0,3.0,2.0
Malibu,CA,90265,3498000,5684.0,7.0,9.0
Malibu,CA,90265,1050000,1326.0,2.0,2.0
Malibu,CA,90265,8995000,NA,NA,NA
MALIBU,CA,90265,12750000,NA,NA,NA
Malibu,CA,90265,429000,NA,NA,NA
Malibu,CA,90265,1695000,NA,NA,NA
Malibu,CA,90265,3200000,5452.0,7.0,8.5
Malibu,CA,90265,100000,5662.0,NA,NA
Malibu,CA,90265,2795000,2827.0,4.0,3.0
Malibu,CA,90265,3695000,1728.0,3.0,3.0
Malibu,CA,90265,4395000,3000.0,5.0,6.0
Malibu,CA,90265,718000,995.0,2.0,2.0
Malibu,CA,90265,4495000,NA,NA,NA
Malibu,CA,90265,359900,NA,NA,NA
Malibu,CA,90265,20000000,2167.0,4.0,5.0
Malibu,CA,90265,865000,1681.0,3.0,3.0
Malibu,CA,90265,4900000,6140.0,5.0,6.0
Malibu,CA,90265,495000,NA,NA,NA
Malibu,CA,90265,3995000,2179.0,3.0,4.0
Malibu,CA,90265,1080000,1400.0,2.0,2.0
MALIBU,CA,90265,1000000,NA,NA,NA
Malibu,CA,90265,249000,NA,NA,NA
Malibu,CA,90265,1950000,2300.0,4.0,2.0
MALIBU,CA,90265,6950000,NA,NA,NA
Malibu,CA,90265,1750000,NA,NA,NA
Malibu,CA,90265,1075000,1600.0,3.0,2.0
Malibu,CA,90265,3850000,3359.0,4.0,5.0
Malibu,CA,90265,10000000,12732.0,7.0,11.0
Malibu,CA,90265,11250000,2810.0,3.0,3.0
Malibu,CA,90265,12995000,5255.0,6.0,4.0
Malibu,CA,90265,2199000,1473.0,3.0,2.0
Malibu,CA,90265,795000,992.0,2.0,2.0
MALIBU,CA,90265,1000000,6869.0,NA,NA
Malibu,CA,90265,3695000,3393.0,4.0,4.0
Malibu,CA,90265,1695000,2488.0,3.0,3.0
Malibu,CA,90265,1100000,1249.0,3.0,2.0
Malibu,CA,90265,2295000,2136.0,3.0,2.0
Malibu,CA,90265,3250000,5147.0,5.0,6.0
Malibu,CA,90265,3650000,1754.0,3.0,2.0
Malibu,CA,90265,495000,NA,NA,NA
Malibu,CA,90265,275000,NA,NA,NA
Malibu,CA,90265,277000,NA,NA,NA
Malibu,CA,90265,6950000,NA,NA,NA
Malibu,CA,90265,5450000,9331.0,6.0,6.5
Malibu,CA,90265,3200000,1799.0,3.0,3.0
Malibu,CA,90265,1195000,1014.0,2.0,1.0
Malibu,CA,90265,6950000,6568.0,6.0,7.0
Malibu,CA,90265,2175000,1459.0,2.0,2.0
MALIBU,CA,90265,6595000,1970.0,2.0,3.0
Malibu,CA,90265,125000,NA,NA,NA
Malibu,CA,90265,695000,NA,NA,NA
Malibu,CA,90265,2500000,NA,NA,NA
Malibu,CA,90265,10450000,8868.0,6.0,8.0
Malibu,CA,90265,8900000,3121.0,4.0,5.0
Malibu,CA,90265,6995000,2166.0,3.0,2.5
Malibu,CA,90265,6350000,6376.0,6.0,7.0
Malibu,CA,90265,1589000,2345.0,3.0,3.0
Malibu,CA,90265,18800000,7247.0,4.0,6.0
MALIBU,CA,90265,5995000,NA,6.0,7.0
Malibu,CA,90265,770000,NA,2.0,2.0
Malibu,CA,90265,1200000,NA,NA,NA
Malibu,CA,90265,9995000,7940.0,5.0,8.0
Malibu,CA,90265,9995000,3882.0,5.0,4.0
Malibu,CA,90265,3195000,952.0,2.0,1.0
Malibu,CA,90265,5450000,1805.0,3.0,2.5
Malibu,CA,90265,1142000,1806.0,3.0,3.0
Malibu,CA,90265,1095000,1799.0,3.0,4.0
Malibu,CA,90265,349000,NA,NA,NA
MALIBU,CA,90265,595000,NA,NA,NA
Malibu,CA,90265,3750000,NA,NA,NA
MALIBU,CA,90265,2995000,6098.0,NA,NA
Malibu,CA,90265,1500000,NA,NA,NA
Malibu,CA,90265,11995000,6675.0,7.0,8.0
Malibu,CA,90265,1395000,2340.0,3.0,3.0
Malibu,CA,90265,1500000,1814.0,4.0,4.0
Malibu,CA,90265,7995000,1500.0,2.0,2.0
Malibu,CA,90265,6495000,1396.0,2.0,2.0
Malibu,CA,90265,1475000,1650.0,3.0,3.0
Malibu,CA,90265,2999000,2091.0,3.0,3.0
MALIBU,CA,90265,6700000,3950.0,4.0,5.0
Malibu,CA,90265,275000,NA,NA,NA
Malibu,CA,90265,295000,NA,NA,NA
Malibu,CA,90265,2950000,NA,NA,NA
Malibu,CA,90265,349000,NA,NA,NA
Malibu,CA,90265,325000,NA,NA,NA
Malibu,CA,90265,2200000,NA,NA,NA
Malibu,CA,90265,350000,NA,NA,NA
Malibu,CA,90265,3950000,NA,NA,NA
Malibu,CA,90265,6625000,2808.0,3.0,4.0
Malibu,CA,90265,11475000,12350.0,8.0,10.0
Malibu,CA,90265,24950000,10000.0,7.0,13.0
Malibu,CA,90265,1995000,1440.0,2.0,2.0
Malibu,CA,90265,12995000,3872.0,5.0,5.0
Malibu,CA,90265,3995000,6655.0,5.0,8.0
Malibu,CA,90265,15750000,2365.0,3.0,3.0
Malibu,CA,90265,11495000,4883.0,5.0,5.0
Malibu,CA,90265,4250000,2140.0,4.0,2.0
Malibu,CA,90265,1499000,1854.0,3.0,3.0
Malibu,CA,90265,2050000,2025.0,3.0,3.0
Malibu,CA,90265,1350000,693.0,1.0,1.0
Malibu,CA,90265,1175000,1470.0,2.0,2.0
Malibu,CA,90265,1415000,900.0,2.0,2.0
Malibu,CA,90265,10788000,NA,NA,NA
Malibu,CA,90265,1360000,1420.0,2.0,2.0
Malibu,CA,90265,300000,NA,NA,NA
Malibu,CA,90265,675000,NA,NA,NA
Malibu,CA,90265,4500000,NA,NA,NA
Malibu,CA,90265,3188000,NA,NA,NA
Malibu,CA,90265,599000,NA,NA,NA
Malibu,CA,90265,1750000,NA,NA,NA
Malibu,CA,90265,699000,NA,NA,NA
Malibu,CA,90265,12950000,5809.0,4.0,7.0
Malibu,CA,90265,2195000,1484.0,3.0,4.0
Malibu,CA,90265,4595000,1580.0,2.0,2.0
Malibu,CA,90265,3445000,7462.0,7.0,5.0
Malibu,CA,90265,5299000,6159.0,4.0,4.0
Malibu,CA,90265,9995000,4298.0,4.0,3.5
Malibu,CA,90265,3790000,2061.0,4.0,4.0
Malibu,CA,90265,3495000,2005.0,4.0,3.0
Malibu,CA,90265,375000,NA,NA,NA
Malibu,CA,90265,2650000,1600.0,2.0,2.0
MALIBU,CA,90265,1199995,NA,NA,NA
Malibu,CA,90265,1299000,2064.0,3.0,3.0
Malibu,CA,90265,10000000,NA,NA,NA
Malibu,CA,90265,3450000,NA,NA,NA
Malibu,CA,90265,6900000,NA,NA,NA
Malibu,CA,90265,749000,NA,NA,NA
Malibu,CA,90265,1850000,2739.0,4.0,3.0
Malibu,CA,90265,9495000,5800.0,7.0,6.75
Malibu,CA,90265,8995000,3701.0,4.0,4.0
Malibu,CA,90265,4499000,2080.0,3.0,3.0
Malibu,CA,90265,6995000,3090.0,4.0,4.0
MALIBU,CA,90265,6500000,6481.0,5.0,7.0
Malibu,CA,90265,1100000,1360.0,2.0,2.0
Malibu,CA,90265,2800000,3000.0,3.0,3.0
Malibu,CA,90265,4099000,2553.0,3.0,4.0
Malibu,CA,90265,6500000,4854.0,4.0,4.0
Malibu,CA,90265,4500000,2214.0,4.0,4.0
Malibu,CA,90265,1945000,1839.0,3.0,2.0
Malibu,CA,90265,1294000,1831.0,2.0,4.0
MALIBU,CA,90265,1100000,NA,NA,NA
Malibu,CA,90265,1450000,1400.0,3.0,2.0
Malibu,CA,90265,550000,NA,NA,NA
Malibu,CA,90265,4900000,NA,NA,NA
MALIBU,CA,90265,300000,NA,NA,NA
Malibu,CA,90265,11995000,3820.0,4.0,5.0
Malibu,CA,90265,1725000,2292.0,3.0,3.0
Malibu,CA,90265,17995000,7442.0,5.0,5.0
Malibu,CA,90265,6950000,3680.0,4.0,3.5
Malibu,CA,90265,9995000,4335.0,4.0,5.0
Malibu,CA,90265,9995000,4000.0,4.0,4.0
Malibu,CA,90265,1295000,2297.0,4.0,3.0
Malibu,CA,90265,1160000,1791.0,3.0,2.0
Malibu,CA,90265,4200000,2478.0,4.0,4.0
Malibu,CA,90265,5999000,3700.0,4.0,5.0
Malibu,CA,90265,3650000,5167.0,4.0,5.0
Malibu,CA,90265,1430000,2190.0,3.0,4.0
Malibu,CA,90265,4495000,1189.0,1.0,1.0
Malibu,CA,90265,895000,1200.0,2.0,2.0
MALIBU,CA,90265,3995000,NA,NA,NA
Malibu,CA,90265,499000,NA,NA,NA
MALIBU,CA,90265,6495000,NA,NA,NA
Malibu,CA,90265,520000,NA,NA,NA
MALIBU,CA,90265,5900000,NA,NA,NA
Malibu,CA,90265,398000,NA,NA,NA
MALIBU,CA,90265,2488000,NA,NA,NA
Malibu,CA,90265,165000,NA,NA,NA
Malibu,CA,90265,3950000,NA,NA,NA
Malibu,CA,90265,3075000,4089.0,4.0,4.0
Malibu,CA,90265,14500000,3830.0,4.0,4.0
Malibu,CA,90265,5995000,2467.0,4.0,3.0
Malibu,CA,90265,6350000,6257.0,6.0,6.0
Malibu,CA,90265,1380000,1518.0,3.0,3.0
Malibu,CA,90265,12500000,6635.0,5.0,6.0
Malibu,CA,90265,2400000,3479.0,4.0,3.0
Malibu,CA,90265,1399000,NA,NA,NA
Malibu,CA,90265,1395000,1990.0,2.0,2.0
Malibu,CA,90265,6500000,7400.0,5.0,6.0
Malibu,CA,90265,695000,NA,NA,NA
MALIBU,CA,90265,795000,NA,NA,NA
Malibu,CA,90265,275000,NA,NA,NA
Malibu,CA,90265,1250000,NA,NA,NA
MALIBU,CA,90265,795000,NA,NA,NA
Malibu,CA,90265,1750000,NA,NA,NA
Malibu,CA,90265,695000,NA,NA,NA
Malibu,CA,90265,865000,NA,NA,NA
Malibu,CA,90265,7750000,10331.0,5.0,9.0
Malibu,CA,90265,2995000,2502.0,3.0,3.0
Malibu,CA,90265,8900000,4282.0,4.0,4.0
Malibu,CA,90265,3795000,3053.0,5.0,3.0
Malibu,CA,90265,2100000,2476.0,3.0,3.0
Malibu,CA,90265,1595000,2064.0,3.0,3.0
Malibu,CA,90265,4995000,2822.0,12.0,9.0
Malibu,CA,90265,6750000,4700.0,4.0,4.0
Malibu,CA,90265,1520000,2057.0,3.0,3.0
Malibu,CA,90265,4450000,2166.0,0,NA
Malibu,CA,90265,1230000,1577.0,2.0,2.0
Malibu,CA,90265,1375000,NA,NA,NA
Malibu,CA,90265,295000,NA,NA,NA
Malibu,CA,90265,1949995,NA,NA,NA
Los Angeles,CA,90265,1998000,NA,NA,NA
Malibu,CA,90265,249000,NA,NA,NA
Malibu,CA,90265,750000,NA,NA,NA
Malibu,CA,90265,925000,NA,NA,NA
Malibu,CA,90265,774950,986.0,2.0,2.0
Malibu,CA,90265,2449000,2515.0,4.0,3.0
Malibu,CA,90265,10950000,3492.0,3.0,5.0
Malibu,CA,90265,9500000,4372.0,5.0,3.5
Malibu,CA,90265,3495000,6371.0,4.0,4.0
Malibu,CA,90265,3495000,3692.0,4.0,6.0
Malibu,CA,90265,3785000,3409.0,4.0,4.0
Malibu,CA,90265,6388000,6795.0,6.0,7.0
Malibu,CA,90265,2195000,3600.0,4.0,3.0
Malibu,CA,90265,8300000,2304.0,3.0,3.0
Malibu,CA,90265,6500000,3893.0,5.0,5.0
Malibu,CA,90265,1350000,NA,NA,NA
Malibu,CA,90265,2470000,NA,NA,NA
Malibu,CA,90265,5950000,6079.0,4.0,6.0
MALIBU,CA,90265,4925000,4653.0,4.0,5.0
Malibu,CA,90265,1775000,2712.0,3.0,3.0
Malibu,CA,90265,1350000,NA,NA,NA
Malibu,CA,90265,595000,NA,NA,NA
Malibu,CA,90265,2995000,3735.0,4.0,4.0
Malibu,CA,90265,3938000,3900.0,4.0,3.0
Malibu,CA,90265,17500000,6578.0,5.0,4.5
Malibu,CA,90265,4695000,5598.0,6.0,4.5
Malibu,CA,90265,4650000,3936.0,5.0,5.0
Malibu,CA,90265,4499000,3460.0,5.0,3.0
Malibu,CA,90265,3695000,2807.0,4.0,4.0
Malibu,CA,90265,4556000,5684.0,4.0,5.0
Malibu,CA,90265,2795000,4655.0,5.0,6.0
Malibu,CA,90265,435000,NA,NA,NA
Malibu,CA,90265,2895000,3129.0,4.0,3.0
Malibu,CA,90265,1750000,NA,NA,NA
Malibu,CA,90265,3495000,3878.0,4.0,4.0
Malibu,CA,90265,750000,NA,NA,NA
Malibu,CA,90265,625000,NA,NA,NA
Malibu,CA,90265,2479000,2665.0,4.0,3.0
Malibu,CA,90265,NA,3108.0,4.0,4.0
Malibu,CA,90265,NA,4081.0,5.0,4.0
Malibu,CA,90265,NA,1609.0,1.0,2.0
Malibu,CA,90265,NA,4366.0,4.0,5.0
Malibu,CA,90265,NA,2361.0,3.0,3.0
Malibu,CA,90265,NA,7758.0,6.0,4.0
Malibu,CA,90265,NA,3264.0,3.0,3.0
Malibu,CA,90265,NA,2315.0,4.0,3.0
Malibu,CA,90265,NA,3263.0,4.0,4.0
Malibu,CA,90265,NA,1656.0,3.0,2.0
Malibu,CA,90265,NA,5665.0,5.0,5.0
Malibu,CA,90265,NA,2144.0,3.0,3.0
Malibu,CA,90265,NA,1539.0,3.0,2.0
Malibu,CA,90265,NA,3440.0,4.0,4.0
Malibu,CA,90265,NA,3108.0,4.0,4.0
Malibu,CA,90265,NA,1539.0,3.0,2.0
Malibu,CA,90265,NA,3440.0,4.0,4.0
Malibu,CA,90265,NA,1656.0,3.0,2.0
Malibu,CA,90265,NA,3041.0,4.0,3.0
Malibu,CA,90265,NA,1920.0,2.0,2.0
Malibu,CA,90265,NA,NA,NA,NA
Malibu,CA,90265,NA,1969.0,2.0,2.0
Malibu,CA,90265,NA,7402.0,4.0,5.0
Malibu,CA,90265,NA,2315.0,4.0,3.0
Malibu,CA,90265,NA,2744.0,3.0,3.0
Malibu,CA,90265,NA,2560.0,3.0,4.0
Malibu,CA,90265,NA,6227.0,5.0,7.0
Manhattan Beach,CA,90266,4700000,4150.0,4.0,5.0
Manhattan Beach,CA,90266,2075000,1915.0,3.0,4.0
Manhattan Beach,CA,90266,1894750,1775.0,3.0,3.0
Manhattan Beach,CA,90266,6599000,4183.0,4.0,6.0
Manhattan Beach,CA,90266,2995000,3876.0,5.0,4.0
Manhattan Beach,CA,90266,2750000,3133.0,5.0,3.0
Manhattan Beach,CA,90266,2700000,3413.0,4.0,4.0
Manhattan Beach,CA,90266,1399000,2310.0,4.0,4.0
Manhattan Beach,CA,90266,5500000,4144.0,0,NA
Manhattan Beach,CA,90266,1430000,1344.0,0,NA
Manhattan Beach,CA,90266,23995000,6381.0,8.0,9.0
Manhattan Beach,CA,90266,3495000,5108.0,6.0,6.0
Manhattan Beach,CA,90266,4198000,4676.0,5.0,5.0
Manhattan Beach,CA,90266,2499000,1800.0,4.0,2.0
Manhattan Beach,CA,90266,1699000,1751.0,3.0,2.0
Manhattan Beach,CA,90266,1690000,1617.0,3.0,2.0
Manhattan Beach,CA,90266,1788000,1434.0,4.0,2.0
Manhattan Beach,CA,90266,1799000,1787.0,4.0,2.0
Manhattan Beach,CA,90266,1878888,1794.0,3.0,3.0
Manhattan Beach,CA,90266,1995000,2052.0,3.0,3.0
Manhattan Beach,CA,90266,3499000,2039.0,4.0,4.0
Manhattan Beach,CA,90266,2650000,4182.0,5.0,5.0
Manhattan Beach,CA,90266,18950000,6910.0,5.0,8.0
Manhattan Beach,CA,90266,5975000,4261.0,5.0,6.0
Manhattan Beach,CA,90266,2750000,3250.0,5.0,4.0
Manhattan Beach,CA,90266,4999000,3412.0,5.0,4.0
Manhattan Beach,CA,90266,9250000,4200.0,4.0,5.0
Manhattan Beach,CA,90266,3899000,2006.0,3.0,4.0
Manhattan Beach,CA,90266,1949000,1136.0,2.0,1.0
Manhattan Beach,CA,90266,19950000,11917.0,6.0,10.0
Manhattan Beach,CA,90266,1349000,862.0,2.0,1.0
Manhattan Beach,CA,90266,4895000,10502.0,NA,NA
Manhattan Beach,CA,90266,4250000,4289.0,5.0,6.0
Manhattan Beach,CA,90266,2999000,2431.0,3.0,3.0
Manhattan Beach,CA,90266,2349000,2329.0,3.0,4.0
Manhattan Beach,CA,90266,5950000,4637.0,5.0,7.0
Manhattan Beach,CA,90266,5499000,3624.0,4.0,5.0
Manhattan Beach,CA,90266,2299000,2470.0,3.0,3.0
Manhattan Beach,CA,90266,3799000,3308.0,4.0,4.0
Manhattan Beach,CA,90266,5999000,4410.0,6.0,8.0
Manhattan Beach,CA,90266,3199999,3714.0,5.0,5.0
Manhattan Beach,CA,90266,2599000,3451.0,5.0,6.0
Manhattan Beach,CA,90266,4995000,4202.0,5.0,5.5
Manhattan Beach,CA,90266,1525000,1069.0,3.0,1.0
Manhattan Beach,CA,90266,2299000,889.0,2.0,2.0
Manhattan Beach,CA,90266,1699000,1819.0,3.0,3.0
Manhattan Beach,CA,90266,1550000,5235.0,NA,NA
Manhattan Beach,CA,90266,2250000,2578.0,4.0,3.0
Manhattan Beach,CA,90266,2495000,1464.0,4.0,3.0
Manhattan Beach,CA,90266,4100000,3118.0,5.0,5.0
Manhattan Beach,CA,90266,2400000,1800.0,3.0,3.0
Manhattan Beach,CA,90266,7850000,4334.0,4.0,4.0
Manhattan Beach,CA,90266,13500000,4200.0,5.0,4.0
Manhattan Beach,CA,90266,1160000,1740.0,3.0,3.0
Manhattan Beach,CA,90266,3349000,2193.0,4.0,4.0
Manhattan Beach,CA,90266,7200000,2157.0,5.0,3.0
Manhattan Beach,CA,90266,6850000,3510.0,NA,NA
Manhattan Beach,CA,90266,5995000,3351.0,4.0,4.0
Manhattan Beach,CA,90266,3900000,4117.0,4.0,4.25
Manhattan Beach,CA,90266,3500000,2157.0,3.0,4.0
Manhattan Beach,CA,90266,2199000,2018.0,3.0,4.0
Manhattan Beach,CA,90266,3595000,3600.0,5.0,4.0
Manhattan Beach,CA,90266,2599000,2510.0,4.0,4.0
Manhattan Beach,CA,90266,2599000,2001.0,3.0,4.0
Manhattan Beach,CA,90266,3395000,2300.0,3.0,4.0
Manhattan Beach,CA,90266,8500000,6342.0,6.0,7.0
Manhattan Beach,CA,90266,2999999,3600.0,5.0,5.0
Manhattan Beach,CA,90266,3475000,2550.0,4.0,4.0
Manhattan Beach,CA,90266,4900000,1816.0,4.0,2.0
Manhattan Beach,CA,90266,2999000,2450.0,4.0,5.0
Manhattan Beach,CA,90266,3199000,1622.0,0,NA
Manhattan Beach,CA,90266,2950000,2782.0,4.0,3.0
Manhattan Beach,CA,90266,3625000,1560.0,3.0,3.0
Manhattan Beach,CA,90266,6800000,4836.0,5.0,6.0
Manhattan Beach,CA,90266,2249000,2077.0,4.0,2.0
Manhattan Beach,CA,90266,4500000,4397.0,4.0,5.0
Manhattan Beach,CA,90266,2395000,3000.0,4.0,3.0
Manhattan Beach,CA,90266,3999000,2675.0,4.0,4.0
Manhattan Beach,CA,90266,2125000,3291.0,4.0,3.0
Manhattan Beach,CA,90266,3600000,2630.0,2.0,2.5
Manhattan Beach,CA,90266,3299000,3454.0,5.0,5.0
Manhattan Beach,CA,90266,5795000,4003.0,5.0,4.0
Manhattan Beach,CA,90266,3179000,5667.0,6.0,7.0
Manhattan Beach,CA,90266,2275000,2880.0,3.0,3.0
Manhattan Beach,CA,90266,2499000,3199.0,5.0,5.0
Manhattan Beach,CA,90266,NA,1762.0,3.0,2.0
Manhattan Beach,CA,90266,NA,1977.0,3.0,3.0
Manhattan Beach,CA,90266,NA,1740.0,3.0,3.0
Manhattan Beach,CA,90266,NA,2676.0,3.0,3.0
Manhattan Beach,CA,90266,NA,1783.0,3.0,3.0
Manhattan Beach,CA,90266,NA,2543.0,4.0,2.0
Manhattan Beach,CA,90266,NA,922.0,2.0,2.0
Manhattan Beach,CA,90266,NA,4245.0,5.0,5.0
Manhattan Beach,CA,90266,NA,1964.0,4.0,3.0
Manhattan Beach,CA,90266,NA,2139.0,4.0,4.0
Manhattan Beach,CA,90266,NA,2276.0,3.0,3.0
Manhattan Beach,CA,90266,NA,1668.0,4.0,2.0
Manhattan Beach,CA,90266,NA,1744.0,4.0,2.0
Manhattan Beach,CA,90266,NA,2470.0,3.0,2.0
Pacific Palisades,CA,90272,369000,840.0,2.0,1.0
Pacific Palisades,CA,90272,5750000,7544.0,7.0,7.0
Pacific Palisades,CA,90272,11995000,7577.0,6.0,8.0
Pacific Palisades,CA,90272,5495000,4872.0,5.0,7.0
Pacific Palisades,CA,90272,6750000,6568.0,6.0,8.0
Pacific Palisades,CA,90272,2995000,2770.0,4.0,3.0
Pacific Palisades,CA,90272,1875000,1779.0,1.0,3.0
Pacific Palisades,CA,90272,5500000,4312.0,6.0,6.0
Pacific Palisades,CA,90272,4500000,2421.0,7.0,5.0
Pacific Palisades,CA,90272,5399000,4450.0,4.0,5.0
Pacific Palisades,CA,90272,4750000,3372.0,4.0,4.0
Pacific Palisades,CA,90272,4500000,4259.0,4.0,5.0
Pacific Palisades,CA,90272,5550000,5060.0,5.0,6.0
Pacific Palisades,CA,90272,1195000,2081.0,3.0,3.0
Pacific Palisades,CA,90272,2995000,1939.0,3.0,2.0
Pacific Palisades,CA,90272,999999,989.0,1.0,1.0
Pacific Palisades,CA,90272,4300000,2016.0,3.0,4.0
Pacific Palisades,CA,90272,4275000,4200.0,5.0,6.0
Pacific Palisades,CA,90272,2290000,1907.0,3.0,2.0
Pacific Palisades,CA,90272,1700000,2675.0,3.0,4.0
Pacific Palisades,CA,90272,1329000,1857.0,3.0,3.0
Pacific Palisades,CA,90272,4350000,4604.0,5.0,5.0
Pacific Palisades,CA,90272,1495000,2500.0,3.0,3.0
Pacific Palisades,CA,90272,1149000,1316.0,1.0,1.0
Pacific Palisades,CA,90272,5495000,5509.0,5.0,6.0
Pacific Palisades,CA,90272,3750000,3500.0,4.0,3.0
Pacific Palisades,CA,90272,1185000,1963.0,3.0,3.0
Pacific Palisades,CA,90272,3359000,5589.0,5.0,6.0
Pacific Palisades,CA,90272,2169000,2885.0,4.0,3.0
Pacific Palisades,CA,90272,20000000,14000.0,9.0,11.0
Pacific Palisades,CA,90272,38000000,15642.0,7.0,13.0
Pacific Palisades,CA,90272,249000,NA,1.0,1.0
Pacific Palisades,CA,90272,4399000,5460.0,6.0,6.0
Pacific Palisades,CA,90272,5499000,4085.0,4.0,5.0
Pacific Palisades,CA,90272,2225000,2242.0,4.0,4.0
Pacific Palisades,CA,90272,11500000,7373.0,4.0,6.0
Pacific Palisades,CA,90272,3999000,10454.0,NA,NA
Pacific Palisades,CA,90272,2395000,3973.0,4.0,5.0
Pacific Palisades,CA,90272,8880000,7000.0,7.0,5.5
Pacific Palisades,CA,90272,2600000,28000.0,0,NA
Pacific Palisades,CA,90272,7495000,6020.0,5.0,7.0
PACIFIC PALISADES,CA,90272,17000000,NA,NA,NA
Pacific Palisades,CA,90272,19000000,NA,NA,NA
Pacific Palisades,CA,90272,440000,3672.0,NA,NA
Pacific Palisades,CA,90272,19500000,4818.0,5.0,6.0
Pacific Palisades,CA,90272,440000,3611.0,NA,NA
Pacific Palisades,CA,90272,14295000,20522.0,30.0,30.0
Pacific Palisades,CA,90272,3469000,5049.0,5.0,5.0
Pacific Palisades,CA,90272,25000000,2300.0,3.0,2.0
Pacific Palisades,CA,90272,7450000,7494.0,5.0,8.25
Pacific Palisades,CA,90272,3695000,1577.0,6.0,8.0
Pacific Palisades,CA,90272,6735000,2766.0,4.0,3.0
Pacific Palisades,CA,90272,4885990,3488.0,3.0,4.0
Pacific Palisades,CA,90272,875000,1168.0,2.0,2.0
Pacific Palisades,CA,90272,12695000,7100.0,7.0,8.0
Pacific Palisades,CA,90272,4250000,3300.0,4.0,5.0
Pacific Palisades,CA,90272,7950000,9100.0,7.0,9.0
Pacific Palisades,CA,90272,3995000,4321.0,6.0,6.0
Pacific Palisades,CA,90272,4999998,5627.0,5.0,6.0
Pacific Palisades,CA,90272,669000,693.0,1.0,1.0
Pacific Palisades,CA,90272,4999999,5244.0,7.0,6.0
Pacific Palisades,CA,90272,6995000,6160.0,5.0,6.0
Pacific Palisades,CA,90272,1149000,1807.0,2.0,2.0
Pacific Palisades,CA,90272,3003990,2887.0,2.0,4.0
Pacific Palisades,CA,90272,2450000,3154.0,4.0,4.0
Pacific Palisades,CA,90272,9985000,10632.0,6.0,10.0
Pacific Palisades,CA,90272,5300000,6038.0,6.0,8.0
Pacific Palisades,CA,90272,2850000,2049.0,3.0,3.0
Pacific Palisades,CA,90272,3350000,NA,5.0,4.0
Pacific Palisades,CA,90272,3850000,3856.0,4.0,3.0
Pacific Palisades,CA,90272,1645000,1362.0,2.0,1.5
Pacific Palisades,CA,90272,4495000,4470.0,4.0,6.0
PACIFIC PALISADES,CA,90272,4490000,1375.0,3.0,2.0
Pacific Palisades,CA,90272,1162000,NA,NA,NA
Pacific Palisades,CA,90272,4485000,3101.0,3.0,4.0
Pacific Palisades,CA,90272,4350000,2629.0,4.0,4.0
Pacific Palisades,CA,90272,589495,684.0,1.0,1.0
Pacific Palisades,CA,90272,4445000,5171.0,6.0,8.0
Pacific Palisades,CA,90272,5185990,4091.0,4.0,4.0
Pacific Palisades,CA,90272,4490000,1375.0,3.0,2.0
Pacific Palisades,CA,90272,4490000,1375.0,3.0,2.0
Pacific Palisades,CA,90272,3495000,4008.0,5.0,6.0
Pacific Palisades,CA,90272,4575000,5048.0,5.0,5.0
Pacific Palisades,CA,90272,6900000,2416.0,4.0,3.0
Pacific Palisades,CA,90272,3950000,3590.0,4.0,4.0
Pacific Plsds,CA,90272,4995000,5900.0,7.0,6.5
Pacific Palisades,CA,90272,3490000,5294.0,6.0,5.0
Pacific Palisades,CA,90272,3999999,3363.0,4.0,4.0
Pacific Palisades,CA,90272,3299800,5183.0,5.0,5.0
Pacific Palisades,CA,90272,NA,4472.0,4.0,4.0
Pacific Palisades,CA,90272,NA,1914.0,2.0,2.0
Pacific Palisades,CA,90272,NA,4042.0,4.0,5.0
Pacific Palisades,CA,90272,NA,4085.0,4.0,5.0
Pacific Palisades,CA,90272,NA,2675.0,3.0,4.0
Pacific Palisades,CA,90272,NA,4760.0,4.0,6.0
Pacific Palisades,CA,90272,NA,2981.0,5.0,5.0
