price,sqft,bedrooms,bathrooms
2300000.0,2800.0,6.0,4.0
2300000.0,2800.0,6.0,4.0
2130000.0,3700.0,3.0,4.0
5995000.0,4800.0,4.0,3.75
1750000.0,2659.0,2.0,3.0
2350000.0,2232.0,4.0,2.0
2195000.0,4567.0,4.0,5.0
1250000.0,2242.0,4.0,3.0
565000.0,1397.0,2.0,2.0
1800000.0,2756.0,3.0,3.0
899000.0,1834.0,2.0,2.0
950000.0,2210.0,4.0,5.0
1049900.0,2009.0,3.0,2.0
499000.0,1342.0,2.0,2.0
940000.0,2238.0,4.0,3.0
1399999.0,4598.0,5.0,5.0
839000.0,1449.0,3.0,2.0
1499000.0,3207.0,5.0,5.0
1479000.0,2896.0,3.0,4.0
1650000.0,3962.0,6.0,4.0
679000.0,2128.0,4.0,2.0
469000.0,1085.0,2.0,2.0
1135000.0,3173.0,7.0,4.0
1200000.0,2093.0,3.0,3.0
650000.0,1569.0,5.0,2.0
649500.0,1569.0,3.0,2.0
1149800.0,2233.0,3.0,2.0
890000.0,1821.0,4.0,2.0
415000.0,1240.0,3.0,1.0
369900.0,1124.0,3.0,2.0
450000.0,1387.0,3.0,2.0
399900.0,1359.0,3.0,2.0
350000.0,846.0,3.0,1.0
420000.0,1288.0,4.0,2.0
280000.0,1286.0,3.0,2.0
349000.0,1044.0,3.0,2.0
326000.0,864.0,2.0,1.0
400000.0,1003.0,3.0,1.0
300000.0,908.0,2.0,1.0
455000.0,1214.0,3.0,2.0
330000.0,708.0,3.0,2.0
389000.0,1560.0,4.0,2.0
389000.0,1560.0,4.0,2.0
399900.0,1044.0,3.0,1.0
270000.0,874.0,2.0,1.0
439000.0,2684.0,6.0,4.0
320000.0,850.0,2.0,1.0
340000.0,1135.0,3.0,2.0
300000.0,1002.0,3.0,1.0
324000.0,814.0,2.0,1.0
293000.0,852.0,2.0,1.0
338000.0,1174.0,3.0,1.0
302000.0,923.0,3.0,1.0
399000.0,1092.0,4.0,3.0
375000.0,1026.0,3.0,2.0
340000.0,670.0,2.0,1.0
415000.0,1074.0,3.0,2.0
299000.0,812.0,2.0,1.0
326000.0,968.0,3.0,1.0
374500.0,1256.0,4.0,2.0
450000.0,1603.0,3.0,2.0
339900.0,1512.0,4.0,3.0
356000.0,1066.0,3.0,1.0
410000.0,1330.0,4.0,2.0
359990.0,1458.0,4.0,3.0
350000.0,1330.0,3.0,2.0
354000.0,1387.0,3.0,1.0
245000.0,1488.0,4.0,2.0
485000.0,1273.0,4.0,2.0
384900.0,1558.0,3.0,2.0
526000.0,2888.0,6.0,4.0
519000.0,1735.0,3.0,2.0
320000.0,1390.0,3.0,2.0
260000.0,646.0,2.0,1.0
364000.0,1416.0,4.0,2.0
305000.0,920.0,2.0,1.0
325000.0,924.0,3.0,1.0
400000.0,1344.0,4.0,2.0
365000.0,972.0,3.0,1.0
439000.0,1660.0,4.0,3.0
599999.0,1670.0,4.0,2.0
450000.0,1208.0,3.0,2.0
425000.0,942.0,3.0,2.0
345000.0,816.0,2.0,1.0
430000.0,1320.0,4.0,2.0
385000.0,765.0,2.0,1.0
698000.0,3346.0,5.0,3.0
235000.0,1120.0,2.0,1.0
484999.0,1138.0,2.0,1.0
478000.0,1392.0,3.0,1.0
420000.0,1818.0,2.0,1.0
610000.0,1764.0,2.0,1.0
619900.0,1591.0,3.0,2.0
690000.0,1839.0,5.0,3.0
547000.0,1608.0,3.0,2.0
649000.0,1338.0,3.0,3.0
375000.0,1128.0,2.0,1.0
545000.0,1616.0,4.0,2.0
400000.0,1484.0,3.0,1.0
899000.0,5454.0,6.0,5.0
525000.0,2014.0,2.0,4.0
475000.0,1680.0,4.0,2.0
400000.0,1346.0,3.0,2.0
409000.0,1110.0,2.0,1.0
725000.0,1540.0,5.0,3.0
559000.0,1510.0,3.0,1.0
485000.0,1684.0,4.0,2.5
500000.0,1102.0,3.0,1.0
523000.0,2532.0,6.0,3.0
519000.0,1100.0,3.0,2.0
585000.0,600.0,4.0,2.0
554000.0,2900.0,2.0,1.0
499000.0,1496.0,4.0,3.0
695000.0,1898.0,5.0,4.0
800000.0,1892.0,3.0,2.0
835000.0,3760.0,5.0,4.0
645000.0,2162.0,2.0,2.0
700000.0,2682.0,5.0,4.0
700000.0,2682.0,5.0,4.0
469900.0,1092.0,3.0,2.0
539000.0,1089.0,4.0,2.0
298000.0,637.0,1.0,1.0
839888.0,2588.0,7.0,5.0
126000.0,820.0,2.0,1.0
1100000.0,2065.0,4.0,4.0
319000.0,918.0,4.0,3.0
393000.0,1244.0,4.0,1.0
499000.0,3090.0,4.0,3.0
330000.0,824.0,3.0,1.0
350000.0,1075.0,2.0,1.0
523000.0,1958.0,3.0,3.0
459900.0,1468.0,3.0,3.0
439000.0,1388.0,3.0,1.0
510000.0,2071.0,4.0,3.0
597777.0,1244.0,3.0,2.0
448888.0,1011.0,3.0,2.0
580000.0,2312.0,7.0,5.0
500000.0,1651.0,4.0,2.0
449000.0,1223.0,3.0,1.0
549900.0,2632.0,2.0,3.0
390000.0,500.0,1.0,1.0
2245000.0,3635.0,5.0,4.0
3099000.0,4108.0,5.0,5.0
1825000.0,2852.0,3.0,3.0
1100000.0,1012.0,3.0,2.0
2199000.0,2950.0,4.0,4.0
1200000.0,1466.0,3.0,3.0
849000.0,1578.0,2.0,3.0
1299000.0,1315.0,3.0,2.0
2650000.0,3950.0,5.0,4.0
1479000.0,2235.0,4.0,3.0
4750000.0,5750.0,6.0,8.0
2325000.0,2777.0,4.0,3.5
3150000.0,3450.0,4.0,5.0
3195000.0,3616.0,4.0,5.0
1595000.0,1359.0,3.0,2.0
1550000.0,2047.0,3.0,3.0
2179950.0,2800.0,3.0,4.0
2995000.0,3125.0,5.0,6.0
2495000.0,3600.0,5.0,5.0
5595000.0,6414.0,5.0,7.0
1040000.0,1168.0,2.0,1.0
2425000.0,1475.0,2.0,2.0
2995000.0,3216.0,5.0,5.5
1299999.0,2162.0,3.0,2.0
1855000.0,1771.0,3.0,2.0
1100000.0,1411.0,3.0,2.0
1555000.0,1246.0,3.0,2.0
5499000.0,5507.0,5.0,5.0
1500000.0,1168.0,3.0,1.0
3465000.0,3219.0,4.0,4.0
2595000.0,3500.0,5.0,4.0
4995000.0,4977.0,5.0,4.0
1200000.0,847.0,2.0,1.0
999000.0,2138.0,4.0,3.0
525000.0,702.0,2.0,1.0
437500.0,356.0,0.0,1.0
555000.0,1001.0,3.0,1.0
766000.0,1961.0,4.0,3.0
1273100.0,2563.0,6.0,5.0
769000.0,1395.0,3.0,2.0
769000.0,1048.0,2.0,2.0
699000.0,2033.0,4.0,3.0
999000.0,2342.0,4.0,4.0
768000.0,1557.0,3.0,2.0
1175000.0,2113.0,3.0,3.0
549000.0,829.0,2.0,1.0
895000.0,1140.0,2.0,3.0
849000.0,1290.0,3.0,1.0
688888.0,1072.0,3.0,2.0
1300000.0,1989.0,3.0,2.0
1480000.0,1600.0,3.0,3.0
679000.0,942.0,2.0,2.0
1225000.0,3686.0,5.0,4.0
1324000.0,2883.0,4.0,3.0
489000.0,936.0,3.0,1.0
580000.0,696.0,3.0,2.0
839500.0,1280.0,3.0,2.0
555000.0,660.0,2.0,1.0
588000.0,1549.0,2.0,1.0
739000.0,1038.0,3.0,2.0
549900.0,1518.0,3.0,3.0
549900.0,1518.0,3.0,3.0
699000.0,1472.0,3.0,3.0
599999.0,1592.0,3.0,1.0
700000.0,1944.0,4.0,4.0
1020000.0,2024.0,4.0,4.0
450000.0,822.0,2.0,1.0
789000.0,980.0,2.0,1.0
719000.0,2033.0,4.0,3.0
899000.0,2380.0,4.0,2.0
775000.0,1555.0,3.0,2.0
648900.0,1542.0,4.0,2.0
779000.0,1832.0,4.0,3.0
709000.0,2033.0,4.0,3.0
895000.0,2179.0,3.0,3.0
975000.0,3130.0,4.0,5.0
869900.0,1594.0,3.0,2.0
1178000.0,1934.0,4.0,2.0
800000.0,1460.0,2.0,2.0
1275000.0,3766.0,5.0,4.0
779999.0,1716.0,5.0,3.0
869000.0,2073.0,4.0,3.0
949000.0,1644.0,3.0,2.0
766000.0,1961.0,4.0,3.0
1749000.0,3077.0,5.0,5.0
925000.0,2301.0,3.0,3.0
799500.0,1652.0,3.0,2.0
949900.0,3167.0,3.0,3.0
848000.0,1800.0,2.0,2.0
1598000.0,1490.0,3.0,2.0
2685000.0,3771.0,5.0,4.5
1299000.0,2146.0,3.0,4.0
2493000.0,2650.0,4.0,3.0
3500000.0,4115.0,5.0,6.0
1895000.0,2575.0,3.0,2.0
2227000.0,2800.0,5.0,4.0
1295000.0,1162.0,2.0,2.0
675000.0,1122.0,2.0,3.0
799000.0,1198.0,2.0,2.0
1295000.0,1952.0,4.0,3.0
1690000.0,2017.0,4.0,2.0
3295000.0,3843.0,4.0,4.0
2495000.0,2812.0,4.0,4.0
1899000.0,2672.0,5.0,3.0
3350000.0,3512.0,5.0,5.0
2890000.0,2311.0,4.0,5.0
1095000.0,725.0,2.0,1.0
1325000.0,1300.0,2.0,1.0
1649000.0,2348.0,4.0,5.0
3649000.0,4580.0,5.0,6.0
2495000.0,2822.0,4.0,5.0
1895000.0,3275.0,4.0,4.5
1295000.0,1163.0,3.0,2.0
1229000.0,1674.0,4.0,2.0
1295000.0,1340.0,3.0,2.0
2799000.0,3822.0,5.0,4.0
1695000.0,1969.0,3.0,2.0
1080000.0,1340.0,3.0,1.0
1899000.0,3200.0,4.0,3.0
1845000.0,2510.0,4.0,4.0
1425000.0,2100.0,4.0,4.0
2400000.0,2782.0,4.0,4.0
1729000.0,1876.0,4.0,3.0
1795000.0,2150.0,4.0,3.0
1390000.0,2256.0,3.0,4.0
1849900.0,2358.0,3.0,3.0
1495000.0,2366.0,3.0,3.0
1449000.0,1400.0,2.0,2.0
899000.0,1198.0,2.0,2.0
895000.0,1380.0,2.0,2.0
2295000.0,3980.0,5.0,4.0
1599000.0,3352.0,4.0,4.0
2095000.0,2080.0,5.0,2.0
1590000.0,1290.0,2.0,1.0
1340000.0,1904.0,4.0,3.0
819000.0,1130.0,2.0,2.0
5999000.0,6000.0,6.0,6.0
849000.0,1198.0,2.0,2.0
689000.0,1053.0,2.0,2.0
4898000.0,2520.0,2.0,3.0
1299000.0,2372.0,2.0,3.0
3195000.0,2240.0,2.0,3.0
1245000.0,2524.0,2.0,4.0
1199000.0,1773.0,3.0,3.0
869000.0,1330.0,2.0,2.0
2250000.0,3652.0,4.0,5.0
1399000.0,2357.0,2.0,3.0
1020000.0,1080.0,2.0,2.0
999000.0,1340.0,2.0,2.0
3300000.0,2450.0,2.0,2.5
1499000.0,2372.0,2.0,3.0
3300000.0,2500.0,2.0,3.0
5300000.0,3100.0,3.0,3.0
1299999.0,1339.0,2.0,2.0
1449999.0,2192.0,2.0,3.0
749500.0,805.0,1.0,1.0
1690000.0,2372.0,2.0,2.0
1999000.0,2679.0,2.0,2.5
2195000.0,2000.0,3.0,3.0
1795000.0,1788.0,2.0,3.0
4550000.0,2730.0,2.0,3.0
2295000.0,2273.0,2.0,3.0
1680000.0,1632.0,2.0,2.0
1360000.0,2487.0,2.0,3.0
6700000.0,3430.0,3.0,4.5
2750000.0,4689.0,3.0,5.0
3795000.0,2280.0,2.0,3.0
6350000.0,3560.0,3.0,4.0
1399000.0,2372.0,2.0,3.0
3774000.0,2250.0,2.0,3.0
5895000.0,3520.0,3.0,5.0
2300000.0,2465.0,2.0,3.0
2495000.0,2777.0,2.0,4.0
5250000.0,3194.0,3.0,4.0
1525000.0,2372.0,2.0,3.0
2795000.0,3400.0,4.0,5.0
1449000.0,1731.0,3.0,2.0
5000000.0,5000.0,5.0,5.0
1350000.0,2632.0,4.0,4.0
1899999.0,2871.0,4.0,5.0
1195000.0,1918.0,3.0,2.0
1369500.0,2475.0,4.0,3.0
2895000.0,3986.0,4.0,4.0
1875000.0,3067.0,4.0,5.0
2997500.0,3599.0,3.0,4.0
1100000.0,1280.0,2.0,2.0
1145800.0,1510.0,3.0,2.0
880000.0,1648.0,3.0,3.0
925000.0,832.0,2.0,1.0
2295000.0,2732.0,4.0,5.0
2000000.0,1407.0,3.0,2.0
1850000.0,2509.0,4.0,3.0
1580000.0,2097.0,3.0,3.0
1699000.0,2588.0,4.0,4.0
1000000.0,2007.0,2.0,2.0
1195000.0,1560.0,2.0,2.0
3495000.0,3620.0,5.0,6.0
3249000.0,3620.0,4.0,5.0
2999999.0,4652.0,5.0,6.0
1695000.0,3261.0,4.0,4.0
999000.0,1543.0,3.0,2.0
2659000.0,3365.0,4.0,4.0
9288000.0,4529.0,4.0,4.0
1550000.0,3325.0,4.0,4.0
750000.0,1440.0,3.0,3.0
1599900.0,2773.0,3.0,3.0
1089000.0,1440.0,2.0,2.0
1999999.0,3834.0,4.0,4.0
1450000.0,1580.0,3.0,1.0
2195000.0,3015.0,4.0,4.0
2295000.0,3258.0,4.0,4.0
1249000.0,2468.0,3.0,4.0
599000.0,1040.0,2.0,1.0
10995000.0,8097.0,6.0,8.0
4500000.0,4706.0,5.0,6.0
799999.0,1136.0,2.0,1.0
3399000.0,3000.0,4.0,5.0
1399500.0,4826.0,4.0,4.0
1458000.0,2800.0,3.0,3.0
1699000.0,3700.0,5.0,6.0
4250000.0,4109.0,5.0,6.0
1688000.0,3026.0,4.0,4.0
1798000.0,3071.0,3.0,3.0
1699990.0,4259.0,4.0,5.0
1195000.0,2366.0,4.0,4.0
1650000.0,2375.0,4.0,3.0
949000.0,1376.0,3.0,2.0
1695000.0,2600.0,4.0,3.5
7499600.0,5753.0,5.0,6.5
2145000.0,3882.0,4.0,5.0
1365000.0,1588.0,3.0,3.0
1899000.0,1915.0,4.0,3.0
1349000.0,2128.0,3.0,2.0
1720000.0,2402.0,3.0,2.0
1148900.0,2194.0,3.0,4.0
1800000.0,2084.0,3.0,3.0
899000.0,1480.0,2.0,2.0
1595000.0,3710.0,4.0,4.0
1249000.0,2285.0,3.0,3.0
5250000.0,4446.0,4.0,4.0
4995000.0,4000.0,4.0,4.0
2295000.0,3600.0,4.0,4.5
1150000.0,1870.0,3.0,2.0
2990000.0,4300.0,4.0,5.0
869000.0,1131.0,2.0,1.0
1199000.0,2194.0,3.0,4.0
2399900.0,4235.0,5.0,5.0
2295000.0,6000.0,5.0,6.0
1900000.0,1437.0,3.0,2.0
1395000.0,1585.0,3.0,2.0
3199000.0,2765.0,3.0,4.0
1595000.0,2198.0,3.0,3.0
1695000.0,2482.0,4.0,3.5
1499000.0,2416.0,4.0,3.0
1495000.0,2709.0,5.0,4.0
1695000.0,3071.0,4.0,4.0
1475000.0,2154.0,3.0,3.0
1249990.0,1321.0,2.0,2.0
1649000.0,3300.0,5.0,4.0
1638000.0,2715.0,4.0,4.0
529000.0,1151.0,2.0,2.0
4495000.0,1892.0,3.0,2.0
1579000.0,3015.0,3.0,3.0
4725000.0,4439.0,5.0,4.0
1399000.0,2644.0,4.0,3.0
1450000.0,2146.0,4.0,4.0
1695000.0,3452.0,4.0,4.0
2749000.0,4846.0,4.0,5.0
2795000.0,4000.0,3.0,5.0
1995000.0,2439.0,3.0,3.0
2449000.0,3286.0,3.0,3.5
5955000.0,4180.0,4.0,4.5
1595000.0,2450.0,4.0,4.0
3500000.0,3682.0,4.0,4.0
2195000.0,4622.0,4.0,5.0
1850000.0,3494.0,4.0,4.0
2145000.0,4343.0,4.0,5.0
2495000.0,3037.0,4.0,4.0
1499999.0,2400.0,3.0,3.0
2350000.0,4100.0,4.0,4.0
2995000.0,2920.0,4.0,5.0
1425000.0,2469.0,3.0,4.0
1299999.0,1350.0,3.0,2.0
1399000.0,2600.0,5.0,4.0
2498000.0,4202.0,4.0,5.0
2540000.0,4617.0,5.0,5.0
2900000.0,3282.0,4.0,4.0
1499000.0,2500.0,2.0,3.0
1499000.0,2076.0,2.0,2.0
2799999.0,3000.0,3.0,4.0
2195000.0,2665.0,3.0,3.0
1795000.0,3470.0,3.0,3.0
1779000.0,2953.0,4.0,4.0
1900000.0,3517.0,4.0,4.0
2700000.0,2730.0,3.0,3.0
3595377.0,2340.0,2.0,2.0
1399000.0,2600.0,5.0,4.0
2499000.0,3342.0,3.0,4.0
2395000.0,4045.0,4.0,5.0
2895000.0,5304.0,4.0,5.0
1699000.0,2874.0,4.0,3.0
2199000.0,3244.0,3.0,4.0
1995000.0,3058.0,2.0,3.0
4195000.0,3366.0,3.0,4.0
4750000.0,4431.0,3.0,6.0
3620000.0,4539.0,5.0,6.0
5995000.0,4860.0,4.0,5.0
850000.0,1400.0,2.0,2.0
819000.0,1193.0,2.0,2.0
2600000.0,1857.0,3.0,3.0
10000000.0,7500.0,5.0,6.0
750000.0,731.0,1.0,1.0
2500000.0,2250.0,3.0,4.0
2249000.0,2100.0,2.0,3.0
4800000.0,1957.0,2.0,2.0
699000.0,1171.0,2.0,2.0
899000.0,1479.0,2.0,2.0
1749000.0,1850.0,2.0,2.0
6395000.0,3063.0,4.0,4.0
1488000.0,1720.0,3.0,3.0
2295000.0,1553.0,3.0,3.0
489700.0,797.0,1.0,1.0
1748000.0,1950.0,3.0,3.0
1825000.0,2265.0,2.0,3.0
7399000.0,3500.0,3.0,4.0
2280000.0,1600.0,2.0,2.0
2395000.0,3700.0,4.0,6.0
4950000.0,5500.0,5.0,6.0
799000.0,1174.0,2.0,2.0
2695000.0,2244.0,3.0,4.0
949000.0,1875.0,2.0,3.0
2295000.0,2267.0,4.0,3.0
5795000.0,4695.0,5.0,6.0
2900000.0,2850.0,3.0,2.0
3498000.0,3320.0,7.0,5.0
3200000.0,3793.0,7.0,6.0
4995000.0,4400.0,5.0,5.0
489000.0,871.0,1.0,1.0
3795000.0,4315.0,3.0,4.0
5199000.0,2890.0,4.0,5.0
784900.0,1196.0,2.0,2.0
7900000.0,3500.0,3.0,4.0
1590000.0,2053.0,2.0,3.0
1149000.0,1460.0,2.0,3.0
3990000.0,3175.0,3.0,3.0
598000.0,793.0,1.0,1.0
2950000.0,2814.0,3.0,3.0
3249000.0,2252.0,2.0,3.0
946000.0,1586.0,2.0,2.0
12000000.0,5932.0,3.0,4.0
1350000.0,1834.0,4.0,2.0
4595000.0,4580.0,4.0,6.0
7750000.0,5660.0,4.0,6.0
1650000.0,924.0,3.0,4.0
2595000.0,4622.0,5.0,5.0
2995000.0,4155.0,5.0,4.0
4795000.0,4201.0,4.0,5.0
5695000.0,7145.0,4.0,6.0
6299000.0,5300.0,4.0,4.5
1970000.0,1560.0,2.0,2.0
5695000.0,5878.0,6.0,5.0
1699000.0,2500.0,2.0,2.5
7388000.0,4739.0,5.0,6.0
8999000.0,6400.0,6.0,6.0
2135000.0,2848.0,3.0,4.0
2950000.0,3629.0,4.0,5.0
2695000.0,2362.0,4.0,3.0
3995000.0,5586.0,6.0,5.0
11550000.0,7500.0,5.0,8.0
4799000.0,4900.0,5.0,6.0
609000.0,1059.0,2.0,2.0
9495000.0,4542.0,4.0,4.0
579000.0,910.0,2.0,1.0
9500000.0,6288.0,5.0,8.0
3495000.0,3000.0,2.0,2.0
1529000.0,2260.0,3.0,4.0
6695000.0,5063.0,4.0,7.0
6249000.0,5000.0,4.0,5.5
1199000.0,1794.0,2.0,2.0
2195000.0,1197.0,2.0,2.0
525000.0,798.0,1.0,1.0
2500000.0,1424.0,2.0,2.0
739000.0,1488.0,2.0,2.0
2088800.0,1796.0,3.0,3.0
928000.0,1288.0,1.0,3.0
4950000.0,4593.0,4.0,5.0
599000.0,798.0,1.0,1.0
500000.0,717.0,1.0,1.0
2050000.0,2040.0,3.0,3.0
5975000.0,6100.0,6.0,6.0
1549000.0,1830.0,3.0,3.0
725000.0,1291.0,2.0,2.0
799000.0,1152.0,2.0,3.0
2549000.0,2405.0,3.0,3.0
2950000.0,1947.0,4.0,4.0
16500000.0,3381.0,3.0,4.0
2750000.0,2229.0,3.0,2.0
1299000.0,1470.0,2.0,3.0
1295000.0,1240.0,2.0,2.0
15900000.0,6339.0,6.0,6.0
3995000.0,3600.0,3.0,4.0
1249000.0,1688.0,2.0,3.0
6999999.0,4448.0,4.0,5.0
1199000.0,1400.0,3.0,3.0
11500000.0,2231.0,3.0,3.0
6995000.0,4767.0,5.0,5.0
875000.0,1240.0,1.0,2.0
749000.0,1130.0,3.0,2.0
8495000.0,5044.0,4.0,5.0
549000.0,1039.0,1.0,2.0
2495000.0,1850.0,2.0,2.0
6950000.0,2101.0,2.0,2.0
7995000.0,6000.0,4.0,6.0
6250000.0,2380.0,3.0,3.0
1492000.0,1750.0,2.0,3.0
3989000.0,3668.0,4.0,4.0
1658000.0,1827.0,3.0,2.0
1499999.0,1767.0,2.0,3.0
625000.0,1036.0,1.0,1.5
1545000.0,1607.0,2.0,2.0
1845000.0,1607.0,2.0,3.0
3149000.0,3643.0,4.0,5.0
3685000.0,3785.0,4.0,4.0
12500000.0,5200.0,4.0,6.0
7500000.0,5376.0,4.0,4.0
11995000.0,2197.0,3.0,3.0
4899000.0,3861.0,3.0,4.0
3395000.0,2721.0,3.0,3.0
8995000.0,3702.0,3.0,4.0
2749000.0,2961.0,3.0,4.0
2385000.0,1967.0,3.0,3.0
950000.0,1558.0,2.0,2.0
7250000.0,3553.0,4.0,4.0
3945000.0,4096.0,3.0,4.0
5195000.0,5880.0,4.0,5.0
3295000.0,3400.0,7.0,5.0
1199000.0,1495.0,2.0,2.0
1250000.0,1218.0,1.0,2.0
2990000.0,1880.0,2.0,3.0
1199000.0,1451.0,2.0,3.0
2895000.0,2246.0,2.0,3.0
3500000.0,3538.0,4.0,4.0
8495000.0,4100.0,3.0,6.0
3195000.0,2348.0,2.0,2.0
1299000.0,1395.0,3.0,2.0
4500000.0,5000.0,5.0,4.0
1325000.0,1545.0,2.0,2.0
2099999.0,2252.0,2.0,2.5
6950000.0,6907.0,7.0,8.0
5495000.0,6513.0,6.0,7.0
3599000.0,5903.0,5.0,6.0
4950000.0,4837.0,4.0,5.0
3030000.0,4562.0,5.0,5.0
3295000.0,4460.0,4.0,4.0
3600000.0,4536.0,5.0,5.0
9995000.0,3550.0,6.0,5.0
2999000.0,3808.0,4.0,6.0
2995000.0,3114.0,3.0,3.0
1995000.0,2936.0,4.0,4.0
5100000.0,5643.0,5.0,6.0
10500000.0,7800.0,6.0,7.0
3295000.0,4762.0,5.0,5.0
550000.0,264.0,0.0,1.0
11995000.0,6101.0,6.0,7.0
5995000.0,4404.0,4.0,6.0
2795000.0,3534.0,5.0,5.0
1150000.0,5576.0,4.0,5.0
10395000.0,6112.0,5.0,6.0
1399000.0,4000.0,4.0,4.0
5495000.0,4990.0,4.0,6.0
1280000.0,2356.0,3.0,3.0
1439000.0,3014.0,3.0,3.0
1499999.0,2221.0,2.0,3.0
1475000.0,2339.0,4.0,3.0
7995000.0,5733.0,5.0,7.0
1260000.0,2769.0,4.0,3.0
8895000.0,5446.0,4.0,5.0
6895000.0,4810.0,4.0,6.0
1455000.0,1300.0,1.0,2.0
3995000.0,2835.0,3.0,3.5
7495000.0,5500.0,4.0,6.0
3495000.0,5134.0,5.0,5.0
3995000.0,4782.0,4.0,5.0
1225000.0,2968.0,3.0,3.0
1995000.0,2570.0,3.0,3.0
7495000.0,5158.0,5.0,7.0
1799000.0,2749.0,3.0,3.0
3995000.0,3834.0,5.0,4.0
2495000.0,2539.0,4.0,4.0
3499000.0,4683.0,5.0,7.0
1899000.0,2200.0,4.0,3.0
5495000.0,7495.0,5.0,7.0
1750000.0,1836.0,2.0,2.5
3795000.0,2560.0,3.0,3.0
5775000.0,5536.0,6.0,7.0
2295000.0,2764.0,4.0,4.0
2750000.0,3267.0,3.0,3.0
5950000.0,3169.0,5.0,7.0
2625000.0,4111.0,4.0,4.0
5875000.0,6443.0,6.0,5.5
9750000.0,5580.0,5.0,6.0
2499000.0,3232.0,4.0,5.0
2999999.0,4608.0,5.0,6.0
1989000.0,2917.0,4.0,8.0
2225000.0,2664.0,3.0,3.0
3250000.0,5257.0,7.0,6.0
2685000.0,4996.0,4.0,5.0
2695000.0,4165.0,4.0,4.0
1880000.0,2242.0,3.0,3.0
2122000.0,2688.0,4.0,4.0
2918000.0,3627.0,4.0,5.0
2239000.0,2624.0,3.0,4.0
4168000.0,4544.0,5.0,7.0
899000.0,1093.0,2.0,2.0
799000.0,912.0,2.0,2.0
443000.0,770.0,1.0,1.0
1599000.0,2628.0,3.0,4.0
1880000.0,2242.0,3.0,3.0
2122000.0,2688.0,4.0,4.0
1641664.0,1808.0,2.0,3.0
4886000.0,4494.0,5.0,7.0
1837000.0,2052.0,3.0,3.0
3999000.0,4494.0,5.0,7.0
3799000.0,4288.0,4.0,6.0
2918000.0,3627.0,4.0,5.0
789000.0,1064.0,2.0,1.0
585000.0,914.0,1.0,2.0
430000.0,830.0,3.0,2.0
825000.0,1420.0,1.0,2.0
468000.0,1272.0,2.0,3.0
450000.0,990.0,2.0,1.0
829000.0,1106.0,2.0,2.0
449999.0,1056.0,4.0,2.0
429900.0,960.0,3.0,2.0
459900.0,1684.0,3.0,2.0
449000.0,952.0,3.0,1.0
425000.0,1170.0,3.0,2.0
459900.0,1050.0,3.0,1.0
469000.0,1712.0,4.0,2.0
369000.0,638.0,2.0,1.0
405000.0,1131.0,2.0,1.0
592000.0,2384.0,7.0,3.0
550000.0,2408.0,6.0,3.0
521000.0,2244.0,4.0,3.0
435000.0,791.0,2.0,1.0
539900.0,1300.0,3.0,3.0
529900.0,1249.0,3.0,3.0
485000.0,1710.0,4.0,3.0
396000.0,1309.0,3.0,1.0
449900.0,1596.0,4.0,2.5
599900.0,1491.0,4.0,2.0
525000.0,2385.0,3.0,3.0
374000.0,900.0,1.0,2.0
400000.0,1384.0,3.0,3.0
350000.0,1039.0,3.0,2.0
517000.0,900.0,3.0,1.0
589000.0,1273.0,3.0,2.0
358900.0,1178.0,3.0,3.0
490000.0,1596.0,3.0,2.0
474900.0,1910.0,4.0,3.0
339900.0,700.0,2.0,1.0
454000.0,2060.0,4.0,3.0
415000.0,1004.0,2.0,1.0
439900.0,1440.0,3.0,1.0
440000.0,1275.0,3.0,3.0
409000.0,952.0,2.0,1.0
475000.0,932.0,5.0,3.0
658500.0,918.0,2.0,1.0
1575000.0,2112.0,2.0,3.0
4975000.0,5717.0,5.0,6.0
1175000.0,2052.0,3.0,2.0
7995000.0,4487.0,6.0,5.0
5275000.0,6921.0,6.0,7.0
6600000.0,5292.0,5.0,6.0
4995000.0,5000.0,4.0,6.0
3495000.0,3300.0,3.0,3.0
1075000.0,636.0,1.0,1.0
9900.0,3847.0,5.0,5.0
969000.0,2123.0,3.0,3.0
8995000.0,4398.0,4.0,4.0
2225000.0,2134.0,3.0,4.0
6299000.0,4498.0,5.0,5.0
2600000.0,2000.0,3.0,2.0
2200000.0,1801.0,2.0,3.0
1349000.0,1694.0,2.0,3.0
2600000.0,2000.0,3.0,2.0
3000000.0,2747.0,4.0,3.0
18250000.0,5788.0,5.0,7.0
6998000.0,5189.0,5.0,5.0
3999000.0,2814.0,4.0,3.0
2168000.0,2806.0,4.0,5.0
812500.0,1791.0,2.0,2.0
4995000.0,1814.0,3.0,2.0
4800000.0,3305.0,3.0,3.0
3295000.0,2086.0,3.0,2.0
1599000.0,2292.0,3.0,3.0
2075000.0,2245.0,3.0,3.0
7995000.0,3450.0,3.0,4.0
6495000.0,5717.0,4.0,5.0
4399000.0,4102.0,5.0,7.0
6395000.0,5193.0,4.0,7.0
2749000.0,3017.0,3.0,4.0
3795000.0,5118.0,5.0,7.0
5350000.0,4130.0,4.0,5.0
11950000.0,7034.0,5.0,6.0
882000.0,1338.0,2.0,2.0
13999000.0,5678.0,5.0,5.0
11495000.0,5559.0,5.0,6.5
5495000.0,6101.0,6.0,8.0
12900000.0,3976.0,5.0,5.0
12995000.0,5275.0,5.0,6.0
6190000.0,3968.0,4.0,6.0
